"TIME","TIME_LABEL","GEO","GEO_LABEL","SEX","AGE","UNIT","Value","Flag and Footnotes"
1999,1999,"TR31","Izmir","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR32","Aydin, Denizli, Mugla","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR41","Bursa, Eskisehir, Bilecik","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR51","Ankara","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR52","Konya, Karaman","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR61","Antalya, Isparta, Burdur","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR62","Adana, Mersin","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR63","Hatay, Kahramanmaras, Osmaniye","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR72","Kayseri, Sivas, Yozgat","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR81","Zonguldak, Karabük, Bartin","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR82","Kastamonu, Çankiri, Sinop","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR83","Samsun, Tokat, Çorum, Amasya","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRA1","Erzurum, Erzincan, Bayburt","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRA2","Agri, Kars, Igdir, Ardahan","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRB1","Malatya, Elazig, Bingöl, Tunceli","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRB2","Van, Mus, Bitlis, Hakkari","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRC1","Gaziantep, Adiyaman, Kilis","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRC2","Sanliurfa, Diyarbakir","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TRC3","Mardin, Batman, Sirnak, Siirt","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total","From 15 to 64 years","Percentage",54.8,""
2000,2000,"BE21","Prov. Antwerpen","Total","From 15 to 64 years","Percentage",61.9,""
2000,2000,"BE22","Prov. Limburg (BE)","Total","From 15 to 64 years","Percentage",59.4,""
2000,2000,"BE23","Prov. Oost-Vlaanderen","Total","From 15 to 64 years","Percentage",65.4,""
2000,2000,"BE24","Prov. Vlaams-Brabant","Total","From 15 to 64 years","Percentage",67.1,""
2000,2000,"BE25","Prov. West-Vlaanderen","Total","From 15 to 64 years","Percentage",66.9,""
2000,2000,"BE31","Prov. Brabant Wallon","Total","From 15 to 64 years","Percentage",63.5,""
2000,2000,"BE32","Prov. Hainaut","Total","From 15 to 64 years","Percentage",53.1,""
2000,2000,"BE33","Prov. Liège","Total","From 15 to 64 years","Percentage",56.9,""
2000,2000,"BE34","Prov. Luxembourg (BE)","Total","From 15 to 64 years","Percentage",63.5,""
2000,2000,"BE35","Prov. Namur","Total","From 15 to 64 years","Percentage",57.6,""
2000,2000,"BG31","Severozapaden","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"BG32","Severen tsentralen","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"BG33","Severoiztochen","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"BG34","Yugoiztochen","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"BG41","Yugozapaden","Total","From 15 to 64 years","Percentage",58.1,""
2000,2000,"BG42","Yuzhen tsentralen","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CZ01","Praha","Total","From 15 to 64 years","Percentage",71.4,""
2000,2000,"CZ02","Strední Cechy","Total","From 15 to 64 years","Percentage",66.5,""
2000,2000,"CZ03","Jihozápad","Total","From 15 to 64 years","Percentage",68.1,""
2000,2000,"CZ04","Severozápad","Total","From 15 to 64 years","Percentage",60.4,""
2000,2000,"CZ05","Severovýchod","Total","From 15 to 64 years","Percentage",66.4,""
2000,2000,"CZ06","Jihovýchod","Total","From 15 to 64 years","Percentage",65.7,""
2000,2000,"CZ07","Strední Morava","Total","From 15 to 64 years","Percentage",62.5,""
2000,2000,"CZ08","Moravskoslezsko","Total","From 15 to 64 years","Percentage",58.4,""
2000,2000,"DK01","Hovedstaden","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DK02","Sjælland","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DK03","Syddanmark","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DK04","Midtjylland","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DK05","Nordjylland","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DE11","Stuttgart","Total","From 15 to 64 years","Percentage",70.4,""
2000,2000,"DE12","Karlsruhe","Total","From 15 to 64 years","Percentage",66.8,""
2000,2000,"DE13","Freiburg","Total","From 15 to 64 years","Percentage",68.8,""
2000,2000,"DE14","Tübingen","Total","From 15 to 64 years","Percentage",71.9,""
2000,2000,"DE21","Oberbayern","Total","From 15 to 64 years","Percentage",72.1,""
2000,2000,"DE22","Niederbayern","Total","From 15 to 64 years","Percentage",70.9,""
2000,2000,"DE23","Oberpfalz","Total","From 15 to 64 years","Percentage",68.6,""
2000,2000,"DE24","Oberfranken","Total","From 15 to 64 years","Percentage",69.1,""
2000,2000,"DE25","Mittelfranken","Total","From 15 to 64 years","Percentage",69.3,""
2000,2000,"DE26","Unterfranken","Total","From 15 to 64 years","Percentage",67.6,""
2000,2000,"DE27","Schwaben","Total","From 15 to 64 years","Percentage",71.1,""
2000,2000,"DE30","Berlin","Total","From 15 to 64 years","Percentage",60.4,""
2000,2000,"DE40","Brandenburg","Total","From 15 to 64 years","Percentage",61.9,""
2000,2000,"DE50","Bremen","Total","From 15 to 64 years","Percentage",61.4,""
2000,2000,"DE60","Hamburg","Total","From 15 to 64 years","Percentage",66,""
2000,2000,"DE71","Darmstadt","Total","From 15 to 64 years","Percentage",67.9,""
2000,2000,"DE72","Gießen","Total","From 15 to 64 years","Percentage",65.1,""
2000,2000,"DE73","Kassel","Total","From 15 to 64 years","Percentage",65.4,""
2000,2000,"DE80","Mecklenburg-Vorpommern","Total","From 15 to 64 years","Percentage",62,""
2000,2000,"DE91","Braunschweig","Total","From 15 to 64 years","Percentage",62.9,""
2000,2000,"DE92","Hannover","Total","From 15 to 64 years","Percentage",65.1,""
2000,2000,"DE93","Lüneburg","Total","From 15 to 64 years","Percentage",65.2,""
2000,2000,"DE94","Weser-Ems","Total","From 15 to 64 years","Percentage",64.1,""
2000,2000,"DEA1","Düsseldorf","Total","From 15 to 64 years","Percentage",62.1,""
2000,2000,"DEA2","Köln","Total","From 15 to 64 years","Percentage",63.6,""
2000,2000,"DEA3","Münster","Total","From 15 to 64 years","Percentage",62.4,""
2000,2000,"DEA4","Detmold","Total","From 15 to 64 years","Percentage",67.1,""
2000,2000,"DEA5","Arnsberg","Total","From 15 to 64 years","Percentage",61.2,""
2000,2000,"DEB1","Koblenz","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DEB2","Trier","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DEB3","Rheinhessen-Pfalz","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"dec-00","Saarland","Total","From 15 to 64 years","Percentage",61,""
2000,2000,"DED2","Dresden","Total","From 15 to 64 years","Percentage",62.8,""
2000,2000,"DED4","Chemnitz","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DED5","Leipzig","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"DEE0","Sachsen-Anhalt","Total","From 15 to 64 years","Percentage",59,""
2000,2000,"DEF0","Schleswig-Holstein","Total","From 15 to 64 years","Percentage",66.8,""
2000,2000,"DEG0","Thüringen","Total","From 15 to 64 years","Percentage",65,""
2000,2000,"EE00","Eesti","Total","From 15 to 64 years","Percentage",60.9,"b"
2000,2000,"IE01","Border, Midland and Western","Total","From 15 to 64 years","Percentage",61.2,""
2000,2000,"IE02","Southern and Eastern","Total","From 15 to 64 years","Percentage",65.7,""
2000,2000,"EL51","Anatoliki Makedonia, Thraki","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL52","Kentriki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL53","Dytiki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL54","Ipeiros","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL11","Anatoliki Makedonia, Thraki (NUTS 2010)","Total","From 15 to 64 years","Percentage",61,""
2000,2000,"EL12","Kentriki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.4,""
2000,2000,"EL13","Dytiki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",52.8,""
2000,2000,"EL14","Thessalia (NUTS 2010)","Total","From 15 to 64 years","Percentage",56,""
2000,2000,"EL61","Thessalia","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL62","Ionia Nisia","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL63","Dytiki Ellada","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL64","Sterea Ellada","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL65","Peloponnisos","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"EL21","Ipeiros (NUTS 2010)","Total","From 15 to 64 years","Percentage",56.2,""
2000,2000,"EL22","Ionia Nisia (NUTS 2010)","Total","From 15 to 64 years","Percentage",64,""
2000,2000,"EL23","Dytiki Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",57,""
2000,2000,"EL24","Sterea Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",54.5,""
2000,2000,"EL25","Peloponnisos (NUTS 2010)","Total","From 15 to 64 years","Percentage",62.7,""
2000,2000,"EL30","Attiki","Total","From 15 to 64 years","Percentage",54.6,""
2000,2000,"EL41","Voreio Aigaio","Total","From 15 to 64 years","Percentage",52.2,""
2000,2000,"EL42","Notio Aigaio","Total","From 15 to 64 years","Percentage",59.7,""
2000,2000,"EL43","Kriti","Total","From 15 to 64 years","Percentage",65.7,""
2000,2000,"ES11","Galicia","Total","From 15 to 64 years","Percentage",55.3,""
2000,2000,"ES12","Principado de Asturias","Total","From 15 to 64 years","Percentage",48.4,""
2000,2000,"ES13","Cantabria","Total","From 15 to 64 years","Percentage",52.1,""
2000,2000,"ES21","País Vasco","Total","From 15 to 64 years","Percentage",57.7,""
2000,2000,"ES22","Comunidad Foral de Navarra","Total","From 15 to 64 years","Percentage",64,""
2000,2000,"ES23","La Rioja","Total","From 15 to 64 years","Percentage",59.7,""
2000,2000,"ES24","Aragón","Total","From 15 to 64 years","Percentage",61.1,""
2000,2000,"ES30","Comunidad de Madrid","Total","From 15 to 64 years","Percentage",58.7,""
2000,2000,"ES41","Castilla y León","Total","From 15 to 64 years","Percentage",55,""
2000,2000,"ES42","Castilla-la Mancha","Total","From 15 to 64 years","Percentage",55.2,""
2000,2000,"ES43","Extremadura","Total","From 15 to 64 years","Percentage",48.8,""
2000,2000,"ES51","Cataluña","Total","From 15 to 64 years","Percentage",63.9,""
2000,2000,"ES52","Comunidad Valenciana","Total","From 15 to 64 years","Percentage",58.3,""
2000,2000,"ES53","Illes Balears","Total","From 15 to 64 years","Percentage",66.9,""
2000,2000,"ES61","Andalucía","Total","From 15 to 64 years","Percentage",46.4,""
2000,2000,"ES62","Región de Murcia","Total","From 15 to 64 years","Percentage",57.5,""
2000,2000,"ES63","Ciudad Autónoma de Ceuta (ES)","Total","From 15 to 64 years","Percentage",47.1,""
2000,2000,"ES64","Ciudad Autónoma de Melilla (ES)","Total","From 15 to 64 years","Percentage",46.2,""
2000,2000,"ES70","Canarias (ES)","Total","From 15 to 64 years","Percentage",55,""
2000,2000,"FR10","Île de France","Total","From 15 to 64 years","Percentage",65.7,""
2000,2000,"FR21","Champagne-Ardenne","Total","From 15 to 64 years","Percentage",60.6,""
2000,2000,"FR22","Picardie","Total","From 15 to 64 years","Percentage",59.5,""
2000,2000,"FR23","Haute-Normandie","Total","From 15 to 64 years","Percentage",62.7,""
2000,2000,"FR24","Centre (FR)","Total","From 15 to 64 years","Percentage",64.5,""
2000,2000,"FR25","Basse-Normandie","Total","From 15 to 64 years","Percentage",62.6,""
2000,2000,"FR26","Bourgogne","Total","From 15 to 64 years","Percentage",61.9,""
2000,2000,"FR30","Nord - Pas-de-Calais","Total","From 15 to 64 years","Percentage",52.5,""
2000,2000,"FR41","Lorraine","Total","From 15 to 64 years","Percentage",61.3,""
2000,2000,"FR42","Alsace","Total","From 15 to 64 years","Percentage",66.9,""
2000,2000,"FR43","Franche-Comté","Total","From 15 to 64 years","Percentage",63.3,""
2000,2000,"FR51","Pays de la Loire","Total","From 15 to 64 years","Percentage",64.2,""
2000,2000,"FR52","Bretagne","Total","From 15 to 64 years","Percentage",62.5,""
2000,2000,"FR53","Poitou-Charentes","Total","From 15 to 64 years","Percentage",63.3,""
2000,2000,"FR61","Aquitaine","Total","From 15 to 64 years","Percentage",60.5,""
2000,2000,"FR62","Midi-Pyrénées","Total","From 15 to 64 years","Percentage",62.6,""
2000,2000,"FR63","Limousin","Total","From 15 to 64 years","Percentage",64.1,""
2000,2000,"FR71","Rhône-Alpes","Total","From 15 to 64 years","Percentage",63.5,""
2000,2000,"FR72","Auvergne","Total","From 15 to 64 years","Percentage",60.5,""
2000,2000,"FR81","Languedoc-Roussillon","Total","From 15 to 64 years","Percentage",53.6,""
2000,2000,"FR82","Provence-Alpes-Côte d'Azur","Total","From 15 to 64 years","Percentage",56.7,""
2000,2000,"FR83","Corse","Total","From 15 to 64 years","Percentage",37.8,""
2000,2000,"FRA1","Guadeloupe","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FRA2","Martinique","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FRA3","Guyane","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FRA4","La Réunion","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FR91","Guadeloupe (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FR92","Martinique (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FR93","Guyane (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FR94","Réunion (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"HR03","Jadranska Hrvatska","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"HR04","Kontinentalna Hrvatska","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"ITC1","Piemonte","Total","From 15 to 64 years","Percentage",60.5,""
2000,2000,"ITC2","Valle d'Aosta/Vallée d'Aoste","Total","From 15 to 64 years","Percentage",65,""
2000,2000,"ITC3","Liguria","Total","From 15 to 64 years","Percentage",55.4,""
2000,2000,"ITC4","Lombardia","Total","From 15 to 64 years","Percentage",60.7,""
2000,2000,"ITH1","Provincia Autonoma di Bolzano/Bozen","Total","From 15 to 64 years","Percentage",66.7,""
2000,2000,"ITH2","Provincia Autonoma di Trento","Total","From 15 to 64 years","Percentage",62.7,""
2000,2000,"ITH3","Veneto","Total","From 15 to 64 years","Percentage",61.4,""
2000,2000,"ITH4","Friuli-Venezia Giulia","Total","From 15 to 64 years","Percentage",59.8,""
2000,2000,"ITH5","Emilia-Romagna","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"ITI1","Toscana","Total","From 15 to 64 years","Percentage",59.3,""
2000,2000,"ITI2","Umbria","Total","From 15 to 64 years","Percentage",58.8,""
2000,2000,"ITI3","Marche","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"ITI4","Lazio","Total","From 15 to 64 years","Percentage",52,""
2000,2000,"ITF1","Abruzzo","Total","From 15 to 64 years","Percentage",52.9,""
2000,2000,"ITF2","Molise","Total","From 15 to 64 years","Percentage",51.1,""
2000,2000,"ITF3","Campania","Total","From 15 to 64 years","Percentage",40.2,""
2000,2000,"ITF4","Puglia","Total","From 15 to 64 years","Percentage",43.6,""
2000,2000,"ITF5","Basilicata","Total","From 15 to 64 years","Percentage",45.5,""
2000,2000,"ITF6","Calabria","Total","From 15 to 64 years","Percentage",39.3,""
2000,2000,"ITG1","Sicilia","Total","From 15 to 64 years","Percentage",40,""
2000,2000,"ITG2","Sardegna","Total","From 15 to 64 years","Percentage",44.1,""
2000,2000,"CY00","Kypros","Total","From 15 to 64 years","Percentage",65.4,""
2000,2000,"LV00","Latvija","Total","From 15 to 64 years","Percentage",57.4,""
2000,2000,"LT00","Lietuva","Total","From 15 to 64 years","Percentage",59.6,""
2000,2000,"LU00","Luxembourg","Total","From 15 to 64 years","Percentage",62.7,""
2000,2000,"HU10","Közép-Magyarország","Total","From 15 to 64 years","Percentage",60.2,""
2000,2000,"HU21","Közép-Dunántúl","Total","From 15 to 64 years","Percentage",58.8,""
2000,2000,"HU22","Nyugat-Dunántúl","Total","From 15 to 64 years","Percentage",63.1,""
2000,2000,"HU23","Dél-Dunántúl","Total","From 15 to 64 years","Percentage",53.1,""
2000,2000,"HU31","Észak-Magyarország","Total","From 15 to 64 years","Percentage",49.2,""
2000,2000,"HU32","Észak-Alföld","Total","From 15 to 64 years","Percentage",48.4,""
2000,2000,"HU33","Dél-Alföld","Total","From 15 to 64 years","Percentage",55.7,""
2000,2000,"MT00","Malta","Total","From 15 to 64 years","Percentage",54.5,""
2000,2000,"NL11","Groningen","Total","From 15 to 64 years","Percentage",68.4,""
2000,2000,"NL12","Friesland (NL)","Total","From 15 to 64 years","Percentage",70.1,""
2000,2000,"NL13","Drenthe","Total","From 15 to 64 years","Percentage",71.1,""
2000,2000,"NL21","Overijssel","Total","From 15 to 64 years","Percentage",73,""
2000,2000,"NL22","Gelderland","Total","From 15 to 64 years","Percentage",73.1,""
2000,2000,"NL23","Flevoland","Total","From 15 to 64 years","Percentage",76.9,""
2000,2000,"NL31","Utrecht","Total","From 15 to 64 years","Percentage",76.2,""
2000,2000,"NL32","Noord-Holland","Total","From 15 to 64 years","Percentage",73,""
2000,2000,"NL33","Zuid-Holland","Total","From 15 to 64 years","Percentage",73.5,""
2000,2000,"NL34","Zeeland","Total","From 15 to 64 years","Percentage",71.9,""
2000,2000,"NL41","Noord-Brabant","Total","From 15 to 64 years","Percentage",73.3,""
2000,2000,"NL42","Limburg (NL)","Total","From 15 to 64 years","Percentage",70,""
2000,2000,"AT11","Burgenland (AT)","Total","From 15 to 64 years","Percentage",67.7,""
2000,2000,"AT12","Niederösterreich","Total","From 15 to 64 years","Percentage",68.9,""
2000,2000,"AT13","Wien","Total","From 15 to 64 years","Percentage",67.7,""
2000,2000,"AT21","Kärnten","Total","From 15 to 64 years","Percentage",63.7,""
2000,2000,"AT22","Steiermark","Total","From 15 to 64 years","Percentage",64.7,""
